trigger number,t50,t50 uncertainty,t50 start time,t90,t90 uncertainty,t90 start time,epeak,epeak_error,alpha,alpha_error,beta,beta_error,amplitude,amplitude_error,fluence_channel_1,error_fluence_channel_1,fluence_channel_2,error_fluence_channel_2,fluence_channel_3,error_fluence_channel_3,fluence_channel_4,error_fluence_channel_4,gal_long,gal_lat,error_radius_gal,ra,dec,error_radius_ra_dec,hr1,hr2,hr3,peak_flux_64ms,error_peak_flux_64ms,time_peak_flux_64ms,peak_flux_256ms,error_peak_flux_256ms,time_peak_flux_256ms,peak_flux_1024ms,error_peak_flux_1024ms,time_peak_flux_1024ms,satellite_source,grb_class
1126,0.2225006961849067,0.5196795541623128,0.4621212121212121,20.288,1.708,-0.192,0.3795701770268953,0.23852929127406808,0.5843853939415614,0.19067313177410156,0.5949785607273853,0.24212394057798672,0.11431806127715344,0.11695735013923497,0.07286473443277257,0.2586658528521655,0.07943979862454152,0.270572765134211,0.1170818163516915,0.3932161442664894,0.08482462124711058,0.27264759307795555,0.43106437073847215,0.14917726981652144,0.18897637795275585,0.36301420817771635,0.9406089253440845,0.18897637795275585,0.45810874207166025,0.47228259881914286,0.15192300837472295,0.09444735948640391,0.346875,0.12109375,0.07369586174884851,0.37996545768566503,0.18809980806142035,0.10952050034746351,0.4754098360655737,0.16016016016016016,CGRO BATSE,1.0
1129,0.011603081778520376,0.18181818181818182,0.36363636363636365,0.96,0.264,-0.32,0.2171678482387844,0.3399221630479312,0.48750044705124995,0.7696805476326298,0.0,0.3119655699643242,0.029971139590015138,0.17778103473545365,0.003754963607209718,0.03318698858704745,0.005808678427579576,0.04017310298947927,0.007217959834580471,0.029721115589123118,0.00578484454243045,0.020033337144099172,0.36952502022419964,0.5710944678007629,0.12997831792765027,0.7503633252026852,0.11180314194355624,0.12997831792765027,0.6500090949886697,0.39818762101374205,0.1680615270435198,0.06148337911663939,0.24999999999999992,0.10546875,0.044703109936801516,0.27633851468048365,0.09596928982725528,0.043548760713458416,0.31147540983606553,0.1041041041041041,CGRO BATSE,1.0
1141,0.1601225285435812,0.06130268199233716,0.6325757575757576,20.096,0.516,1.216,0.483056395114002,0.10129045473166735,0.3237008690676299,0.013690815744438107,0.7611200082657437,0.008494252222662667,1.0,0.17997948116664228,1.0,0.3859800729630374,1.0,0.46592951029778623,1.0,0.3466077825603775,1.0,0.3739010527593473,0.3589506529527331,0.7775426678174681,0.702499144128723,0.8539419475065188,0.4786598081468094,0.702499144128723,0.4249138906454092,0.29606434337276727,0.5365584213783692,1.0,1.0,0.65234375,1.0,1.0,0.6333973128598849,1.0,1.0,0.6326326326326325,CGRO BATSE,1.0
1145,0.036851387728580716,0.37896203413444796,0.356060606060606,32.192,4.207,-28.416,0.11663439976600694,0.0340024580090127,0.2689460319731054,0.14503707929264117,0.5654285271478018,0.1345300790909263,0.2501468718613501,0.34486296350578927,0.06687302640021395,0.1427509179201296,0.05063284488371391,0.15013665575903484,0.02537871361711142,0.13455035446936414,0.005242365123016089,0.08110438816743093,0.3661157979891367,0.6107135896650612,0.2714823690516946,0.7238458926383644,0.19001807312665092,0.2714823690516946,0.3181479892897456,0.16061566609847572,0.043316038836255344,0.21630297231396034,0.45937499999999987,0.15234375,0.21094726318420398,0.49740932642487046,0.1343570057581574,0.19884178827889737,0.5245901639344261,0.1201201201201201,CGRO BATSE,1.0
1148,0.3472570314675578,0.4367816091954023,0.6893939393939393,49.344,3.014,0.896,0.5134197807707843,0.23136009832036053,0.771789277922821,0.17213348545350826,0.6761894921733739,0.07129509032221532,0.11371843861113112,0.0678587131760223,0.1737691273525789,0.6170452616844404,0.27477994809739337,0.6588090601794446,0.5538238463593098,0.5864770758030982,0.5244323853892031,0.3049967608490386,0.3415578412111406,0.6583790405657489,0.4350678991213055,0.9623032894268448,0.2881134436257473,0.4350678991213055,0.6644468521984624,0.6458582954138038,0.19856784621847343,0.16272107163801353,0.521875,0.73046875,0.1686721176848645,0.5734024179620035,0.7063339731285988,0.1647440352096363,0.6557377049180326,0.7447447447447446,CGRO BATSE,1.0
1152,1.0,1.0,0.0,274.88,4.108,-163.328,0.41926542891764285,1.0,0.3906512642609349,0.4331146605818596,0.7495479671436689,0.21380976650244446,0.03996485069038697,0.11109482632273195,0.10120661678373843,0.46419553554236226,0.08310722087243141,0.3931853895363955,0.08468079899264086,0.4279906281350284,0.19765375202689692,0.40207813763639366,0.3687738356639315,0.6567642063646743,0.48790368595229944,0.0035797393718165886,0.31233143333796753,0.48790368595229944,0.3450465455179651,0.326510246756543,0.489453219598982,0.027778635143059973,0.39687499999999987,0.20703125,0.0,0.4283246977547497,0.4414587332053742,0.029650220060227016,0.5245901639344261,0.028028028028028028,CGRO BATSE,2.0
1153,0.059129304743339835,0.31347962382445144,0.34090909090909094,9.024,5.924,-4.608,0.1815117623299024,0.1898811962310529,0.44511998855548807,0.41671420422133476,0.603864235160407,0.34594257885497487,0.07769824845936235,0.281840832478382,0.04964626615608423,0.30738399986021214,0.04015249400913266,0.26546461762184476,0.02202216558531698,0.23874510702291415,0.0,0.31342561032237665,0.18404021726568817,0.7623131107831945,0.16461257560196277,0.8791088865956292,0.10510218267760323,0.16461257560196277,0.33983942952776697,0.17575112978888108,0.0,0.02469212012716442,0.15624999999999994,0.11328124999999999,0.007712357624879502,0.17962003454231432,0.09213051823416507,0.026129256428075055,0.22950819672131148,0.1041041041041041,CGRO BATSE,1.0
1154,0.002134967047247749,0.015325670498084292,0.37932054924242425,0.193,0.02,-0.038,0.41773333147624553,1.0,0.8709273631129073,1.0,0.905977165883143,0.04165958812314779,0.026716045117322597,0.18437637402901952,0.0011597241127870677,0.011438557264669814,0.0042569419845850925,0.015467778181342314,0.012848565868472266,0.023603406149112004,0.09699279164779347,0.07466278250830254,0.6305327632035131,0.4950023665673637,0.4303320780554604,0.03906486391979804,0.20647852078409568,0.4303320780554604,1.0,0.9671805437985053,1.0,0.2005000154325751,0.4531249999999999,0.125,0.19252329774699184,0.4559585492227979,0.10748560460652591,0.054111651609914296,0.3442622950819672,0.09609609609609608,CGRO BATSE,1.0
1156,1.0,0.2577499129223267,1.0,189.056,3.238,-73.216,0.358260094432915,0.6215690290864401,0.4437967168556203,0.26911009697661153,0.8632019424497596,0.019574532344224856,0.08911963257407302,0.18364355855195663,0.8684858464486898,0.8380415720114246,0.96950251172012,1.0,1.0,1.0,1.0,1.0,0.3100658731075927,0.63746972185873,0.1485221955951158,0.6828223357604145,0.12723481162241068,0.1485221955951158,0.4690660757523668,0.37934123509813755,0.3860224259441375,0.0621006821198185,0.26874999999999993,1.0,0.047702360124254654,0.31088082901554404,1.0,0.08728283530229325,0.3770491803278687,1.0,CGRO BATSE,1.0
1157,0.21507472384665366,0.06130268199233716,1.0,170.56,2.318,2.816,0.3033831497137764,0.0521302744776731,0.3644361789635564,0.02602681118083286,0.7524409774241876,0.004624648432338563,1.0,0.26498607650593586,0.7919704396277849,0.3926926585593165,0.6985966505436113,0.31765655959602246,0.9048337712678962,0.3599667441649458,1.0,0.24403579861655084,0.2304403097191725,0.9562324247570789,0.46970215679561794,0.7754709345400016,0.721896288057834,0.46970215679561794,0.3706511556472144,0.41504284376773426,0.2350782549493322,1.0,1.0,0.9218749999999999,1.0,1.0,0.8483685220729367,1.0,1.0,0.8608608608608609,CGRO BATSE,1.0
1159,0.036851387728580716,0.12399860675722744,0.36742424242424243,18.24,2.56,-14.592,0.4242795659985794,0.1898811962310529,0.3321054325667894,0.05069880205362236,0.6484992509169808,0.11489891839855033,0.27770096103808956,0.09497288582734867,0.06147137448295134,0.15902028775193608,0.08552414670914969,0.14370107325766898,0.1357355919090219,0.1691317897598025,0.09449986144204882,0.08507323021683258,0.37882815208598175,0.05601804159590167,0.38679675910076455,0.8796398878741853,0.8189072709578757,0.38679675910076455,0.5846065234263784,0.5085757157337665,0.145991813852522,0.421247569369425,0.6624999999999999,0.15234375,0.4585996358053344,0.7253886010362695,0.1381957773512476,0.5179522816770905,0.8196721311475407,0.14814814814814814,CGRO BATSE,1.0
1167,0.17497447322008727,1.0,0.41287878787878785,24.576,2.473,-0.512,0.17802972269036313,0.34555510036870135,0.48059797575194013,0.7126354820308043,0.769592395515834,0.0697850010381864,0.07407195900294171,0.5024182910743076,0.036016929333584385,0.1878030935677341,0.033845718691725056,0.19705985963015646,0.029939197928440135,0.19992947291946714,0.0,0.1245075996550551,0.22662660349011898,0.8759640281760726,0.5843889079082506,0.8586638541274225,0.5812595579035174,0.5843889079082506,0.3948615882185521,0.28345691005423174,0.0,0.03629741658693169,0.16249999999999995,0.07812499999999999,0.01742421537472775,0.17271157167530232,0.21497120921305182,0.032429928190873286,0.22950819672131148,0.08408408408408408,CGRO BATSE,1.0
1190,0.04130697113153254,0.0975269940787182,0.393939393939394,7.168,1.094,-3.584,0.15351616362800677,0.02703809913969685,0.36515146096348483,0.08442669709070165,0.4519811954331766,0.22702304773769752,0.4395990808641133,0.32874102301040603,0.17575996709117925,0.22311336986156333,0.1279499521212246,0.17541429809782155,0.10057670521455724,0.1892603215031019,0.05400488124637606,0.101343788945674,0.6219230324742864,0.3218810034245622,0.26788770968846287,0.34866530770634147,0.01837897956346448,0.26788770968846287,0.3058919136352205,0.25188824728576703,0.11259696507270557,0.455939998148091,0.6624999999999999,0.17578125,0.44346056343057094,0.690846286701209,0.16122840690978887,0.45086865879082694,0.7213114754098359,0.13213213213213212,CGRO BATSE,1.0
1196,1.0,0.8895855102751655,0.0,162.944,4.04,-110.08,0.3038009944705211,0.3015157722244982,0.6843031365115697,0.392470051340559,0.7474815312290126,0.0839420880759575,0.07931151896556522,0.2041623919097172,0.05254857469067028,0.32534189637809297,0.08663803426868072,0.31900620392203227,0.1340382391214818,0.37215454439570317,0.06345664805501362,0.18468382640409076,0.4900034670056628,0.23977503689060894,0.16649549241127465,0.37657402295023124,0.9840122341165022,0.16649549241127465,0.6927802216916435,0.49575916478688015,0.09927490675128868,0.051359609864501984,0.17812499999999995,0.08984375,0.038418966686899717,0.1934369602763385,0.0690978886756238,0.052443826731526526,0.262295081967213,0.16416416416416416,CGRO BATSE,1.0
1200,0.16903369534948484,0.23824451410658304,0.537878787878788,27.712,2.382,-7.68,0.1144476788723763,0.02289020893076608,0.5322055720467794,0.184968625213919,0.6119233352275663,0.03731808143156465,0.6890135564691076,1.0,0.3902573580117507,0.38617037822478756,0.35262597678612795,0.38100442239152194,0.20803755754881206,0.2807653475228328,0.03355751156597195,0.13694481023091828,0.24407719865942445,0.8913606370242504,0.5924911559968047,0.9197141687234314,0.5991102460725706,0.5924911559968047,0.37967415351109546,0.18905060513139713,0.033825098973154756,0.13086823667397143,0.2562499999999999,0.46484374999999994,0.12625415074802732,0.2832469775474958,0.4491362763915547,0.17660412323372712,0.3442622950819672,0.4324324324324324,CGRO BATSE,1.0
1204,0.02348463751972524,0.12399860675722744,0.38257575757575757,3.712,1.549,-0.128,0.28875858322771153,0.19653830397378128,0.33010264296698977,0.1657159155733029,0.14242909541767826,1.0,0.08766340609944741,0.08691191557965705,0.023722654436994117,0.15357409717021267,0.03736427231923738,0.16489048917602336,0.03226812384622773,0.12301248445154575,0.007899027423345178,0.048585853025818644,0.19958395932046685,0.9531698081688337,0.1861805317813534,0.23385185527841973,0.9360211316557765,0.1861805317813534,0.6618218135221136,0.27673737310605356,0.05133233032309439,0.5938454890583043,0.7687499999999999,0.12890625,0.4311779198057628,0.690846286701209,0.11516314779270634,0.2040305767894371,0.540983606557377,0.13213213213213212,CGRO BATSE,1.0
1211,0.0061264271790587585,0.03065134099616858,0.3787878787878788,0.763,0.536,-0.09,0.3220468821817068,0.1929537074969275,0.7034834233396516,0.3318596691386195,0.0,1.0,0.07207321678286735,0.1213542430016122,0.0037933892127667993,0.04715193470384262,0.011752214311265897,0.053064768918682045,0.014503813780662548,0.03383240680740766,0.005004646421254011,0.012298893889930967,0.5522940020802034,0.08399922042486846,0.6590779413442884,0.25385933082714573,0.7106631447240374,0.6590779413442884,1.0,0.3954696323790215,0.07235728430987619,0.2184018025247693,0.45937499999999987,0.1171875,0.19995001249687583,0.46286701208980996,0.10748560460652591,0.10525828121380588,0.42622950819672123,0.1161161161161161,CGRO BATSE,1.0
1213,0.28784925276153345,0.4367816091954023,0.625,20.224,0.91,-0.128,0.49670599050099595,1.0,0.41604377525839564,0.40744438106103814,0.7691791083329027,0.16850708798157696,0.024760133087678392,0.05400850065953393,0.02482121419636636,0.2670911858041963,0.03845364034129445,0.2576059291412811,0.07587561693510718,0.2500320138892016,0.026079611280954346,0.15490904266505204,0.3885935513694672,0.12403597182392741,0.15251626155426218,0.6500367149190593,0.9500625608230224,0.15251626155426218,0.6509719401947428,0.6322886746818909,0.07207587981420321,0.04852001604987807,0.234375,0.05859375,0.020423465562180887,0.23488773747841107,0.6257197696737045,0.027055825804957148,0.2950819672131147,0.5085085085085085,CGRO BATSE,1.0
1235,1.0,0.3225357018460467,0.7689393939393939,189.952,0.487,1.152,0.23750295973369365,0.042707906595657534,0.2839669539716033,0.040644609241300624,0.398460505243581,0.40257092700605934,0.39605505392677887,0.12208705847867508,0.8751059882300595,0.7605354290440778,0.7425566784433422,0.7890924479028748,0.7002698659354454,0.6585742847711055,0.08294869126728774,0.32238514422337294,0.09655610770830922,0.8759640281760726,0.22863174711856668,0.045383482485857274,0.9734186014180453,0.22863174711856668,0.3565469978750624,0.30219443152268444,0.024839060995003017,0.28692243587765054,0.4874999999999999,0.828125,0.3212054129324811,0.531951640759931,0.7984644913627639,0.42548065786425754,0.622950819672131,0.5845845845845846,CGRO BATSE,1.0
1244,0.5254803675856308,1.0,0.7613636363636364,57.28,8.772,-17.92,0.10565901082217921,0.024426464563703402,0.2685883909731412,0.13790644609241298,0.5360851371596838,0.13906034694301303,0.2712764324735648,0.3558551956617324,0.5471211378008896,0.5089864739670187,0.2545373185171109,0.4355710550152613,0.12640804624167937,0.5295341802159955,0.026347601278071894,0.24339784818755741,0.7433837975268691,0.20157585544449708,0.6104644528129636,0.724115843009027,0.7780898095370499,0.6104644528129636,0.1954860638152073,0.15913799498964434,0.04370764806328996,0.07839748140374703,0.2375,1.0,0.08169386224872355,0.26943005181347157,1.0,0.1250868658790827,0.3442622950819672,1.0,CGRO BATSE,1.0
1279,0.2759676970203286,0.31347962382445144,0.41666666666666663,37.76,1.494,-10.752,0.1189186177695447,0.3988119623105285,0.2936232609706377,0.7197661152310325,0.8218732241566358,0.013005643958699058,0.19004183795768517,1.0,0.15763133245944264,0.2629217705240332,0.14930997205210578,0.2906465889704332,0.10620691651524262,0.2625029520345067,0.024354147445692517,0.1878114771798639,0.18005316075349587,0.9415318651335023,0.20015976263836582,0.7374531712123145,0.9316001668288614,0.20015976263836582,0.39801010533264586,0.22793688755127686,0.04808517540526174,0.1346955152936819,0.4874999999999999,0.7265625,0.13125290106044918,0.538860103626943,0.6948176583493282,0.14991892517952282,0.6393442622950818,0.7047047047047046,CGRO BATSE,1.0
1288,1.0,0.35736677115987464,1.0,318.592,2.052,6.528,0.46299984679025585,0.10999590331831219,0.39322627946067734,0.027880775812892184,0.7491346799607376,0.012156218736432793,0.5792255016664513,0.11475890370804634,0.9968590305569913,0.7265745900608407,1.0,0.9359474178570587,1.0,0.9652641258470809,0.4801739709150723,0.6528547576000079,0.37073847220617123,0.5960408720104687,0.21916010498687663,0.3875144291810417,0.16051716947031835,0.21916010498687663,0.8186505123876187,0.5047444338285056,0.03291427726270457,0.8023704435322078,0.9406249999999999,1.0,0.8952047702360124,1.0,1.0,0.9660412323372712,1.0,1.0,CGRO BATSE,2.0
1289,0.005824747052817229,0.009752699407871823,0.38074100378787884,0.681,0.043,-0.027,0.2603451397690712,0.31534207292093414,0.3777046600622295,0.3040501996577296,0.6755695613989771,0.19304603884704685,0.07220170735415783,0.15946064780888175,0.011305571113155253,0.045712534905877615,0.01211054983749239,0.046087620276373,0.014649865067032279,0.03724100120140564,0.013785013705551553,0.034476986502831965,0.5096498324280596,0.6796224629005764,0.7832933926737419,0.46136513772660254,0.4435701376338107,0.7832933926737419,0.45011054385623017,0.3876326864829971,0.19731706704831023,0.25247692830025614,0.4999999999999999,0.12109375,0.16453029599742924,0.4490500863557858,0.10748560460652591,0.11137363910122769,0.42622950819672123,0.1161161161161161,CGRO BATSE,1.0
1291,0.15863733407593059,0.1873911529083943,0.49242424242424243,15.296,0.834,-0.064,0.7254063540259342,0.2933224088488325,0.5407531919459246,0.06945236737022246,0.48669731879940065,0.44409838231685456,0.11027774664657453,0.0182471053788656,0.0631024239073468,0.23757656975457717,0.09971745611550104,0.22237850382188526,0.20291918363909806,0.24693036673438376,0.23759405525179153,0.1544799786597113,0.5518895180862128,0.27669348776345465,0.21259842519685035,0.9323832955971391,0.993632698456833,0.21259842519685035,0.6640074930148475,0.6520824973663986,0.24552941976283502,0.24297046205129788,0.41562499999999986,0.12109375,0.23137072874638487,0.4283246977547497,0.10748560460652591,0.23571924947880468,0.45901639344262285,0.2962962962962963,CGRO BATSE,1.0
1298,0.03833658219623132,0.5405781957506096,0.33333333333333337,3.904,0.231,-1.152,0.11295736590665349,0.37781646866038515,0.33607524766639246,1.0,0.7088391796249418,0.21192215489740832,0.03404000768088081,0.6607064341198887,0.01052554571195907,0.14976280179170678,0.011470589909422204,0.13784805875018838,0.007129408018610355,0.10225332735311737,0.0,0.08410219062579831,0.8601063215069917,0.26644764317732555,0.7286317471185667,0.7252787061441891,0.6778256638398443,0.7286317471185667,0.4579193155566106,0.19916744154615815,0.0,0.01814870829346585,0.18124999999999994,0.05859375,0.005284393187417437,0.2072538860103627,0.038387715930902115,0.020569840166782486,0.262295081967213,0.05205205205205205,CGRO BATSE,1.0
1303,0.18388564002599092,0.12399860675722744,0.5568181818181819,21.248,2.064,-4.096,0.7286098304943105,1.0,0.4563856800543614,0.15430690245293782,0.8919254016634808,0.015421786813145329,0.06757604678770002,0.04697347207973033,0.1016623511817313,0.24074255729096658,0.08628425237084225,0.26958188702144437,0.15586698543566047,0.206802002299852,1.0,0.43204487106203215,0.021033167687507227,0.8262382715705655,0.37920803377838636,0.7717279688236987,0.423856527179202,0.37920803377838636,0.3566311074006173,0.5788595774187758,1.0,0.10062038951819499,0.31249999999999994,0.3125,0.07769486199878603,0.32469775474956825,0.2879078694817659,0.09117442668519805,0.3442622950819672,0.4204204204204204,CGRO BATSE,1.0
1306,0.0710108604845447,0.12399860675722744,0.34848484848484845,7.296,2.834,-1.856,0.07079682995111217,0.1489143793527243,0.6200422016379957,1.0,0.7390091439789223,0.033542858221492354,0.5068424798394724,1.0,0.0685664394790716,0.21254277759525778,0.04358873204655385,0.20792535065980527,0.023832675225359767,0.13191845885459128,0.029201116031433178,0.11220023739659768,0.01277013752455792,0.8648550825514382,0.32945338354444825,0.938652225496071,0.8340330877241763,0.32945338354444825,0.2671224991834262,0.17520608543780344,0.25693172282497523,0.04493965863143925,0.24999999999999992,0.07812499999999999,0.036705109436926495,0.2832469775474958,0.05758157389635317,0.059856381746583275,0.360655737704918,0.06006006006006005,CGRO BATSE,1.0
1308,0.0010674835236238744,0.002786485545106235,0.3787878787878788,0.215,0.026,-0.096,0.24140284412997765,0.3429946743138058,0.7769393083223061,0.8552481460353679,0.7073926744846825,0.15812522415387814,0.07745554404692474,0.4789681958082955,0.0016991217518430258,0.013329499547332988,0.00681888337150646,0.02152409354299403,0.009385966181890429,0.015846070785765623,0.0,0.03189808600757354,0.6559574713972033,0.392265501016232,0.3138765263037772,0.9151183378250899,0.08363686917836786,0.3138765263037772,1.0,0.4410789685641039,0.0,0.36433223247631097,0.5656249999999999,0.12109375,0.18795301174706325,0.43523316062176176,0.1036468330134357,0.05837387074357192,0.360655737704918,0.1161161161161161,CGRO BATSE,1.0
1318,1.0,0.9996516893068618,0.3787878787878788,185.856,7.707,-9.728,0.10373692494115352,0.06595657517410898,0.3500947748649905,0.45022818026240724,0.0,1.0,0.096729129740499,0.40055693976256784,0.05957647882813896,0.4421720266143639,0.11424703346435233,0.6886549923001938,0.09233467586482756,0.6299387456861686,0.0,0.39808671327092143,0.3218536923610308,0.04897402344293789,0.23410932329111034,0.8943566328066829,0.8953704990963437,0.23410932329111034,0.8057826870166849,0.25898256307248535,0.0,0.08160745702027841,0.6749999999999998,1.0,0.08026564787374586,0.7322970639032815,0.9136276391554702,0.08024090803798935,0.8688524590163932,1.0,CGRO BATSE,1.0
1359,0.002204585537918871,0.008359456635318705,0.38044507575757575,0.258,0.154,-0.021,1.0,0.007886112249078248,0.3625406816637459,0.43525385054192806,0.0,0.4082337618211678,0.010140761420848738,0.016781474424739852,0.004035120331870585,0.04312092325040696,0.003951498603480987,0.041751674327749,0.008999917106026656,0.039439824505972595,0.050585115203424215,0.04465596547163873,0.3994568357794984,0.5387699418102848,0.13631176537715392,0.6284621923010747,0.10854997914639233,0.13631176537715392,0.4114842091555229,0.7298393990691301,1.0,0.20864841507453932,0.521875,0.125,0.13725140143535547,0.49740932642487046,0.10748560460652591,0.03650683344915451,0.39344262295081955,0.09609609609609608,CGRO BATSE,1.0
1382,0.07398124941984592,1.0,0.29924242424242425,7.808,6.936,-2.048,0.21354652701366358,0.16018025399426467,0.3673330710632667,0.2577010838562464,0.0,0.25156199860316747,0.06729051218483226,0.12721676681811522,0.040310906803514915,0.165710382726372,0.04277608451884568,0.2071907341279265,0.036368086083417656,0.16963371606286431,0.027608311696405617,0.10148492842111502,0.841962325205131,0.2542528607623132,0.6147438091977633,0.9039443206965906,0.8004448769637148,0.6147438091977633,0.44588852170474136,0.2724394813595825,0.15918805517337656,0.02926016235068984,0.24999999999999992,0.046875,0.0321348234369979,0.26943005181347157,0.09596928982725528,0.058559184618948344,0.3442622950819672,0.06406406406406406,CGRO BATSE,1.0
1384,0.721526037315511,0.8164402647161269,0.09090909090909094,49.152,2.073,-18.176,0.23792080449043837,0.15864399836132734,0.43929044025607095,0.20493439817455789,0.6476726765511184,0.14415689827661063,0.17747831543150344,0.2774439396160047,0.011723887318470795,0.3476249124812052,0.00706688097910016,0.4030429183478851,0.017270893557559338,0.3439951918034147,0.02759406638094422,0.24091379341979535,0.25730960360568583,0.004176295347606983,0.24500741755106695,0.09407244329558972,0.8853885722229945,0.24500741755106695,0.25328179338150486,0.7831368471239112,0.3350363826088038,0.1574122658106732,0.5999999999999998,0.1484375,0.14739172349769702,0.6563039723661487,0.1381957773512476,0.14232105628908964,0.7377049180327867,0.1121121121121121,CGRO BATSE,1.0
1385,0.3546830038058108,0.0975269940787182,1.0,51.776,2.064,-7.936,0.7474128445478224,0.14430561245391235,0.5173277064482672,0.023673702224757558,0.6544919150694839,0.04260339392566587,0.39462738091244004,0.039498754213688994,1.0,0.8094092803571927,1.0,0.7258470897397306,1.0,0.7253047432679133,1.0,0.8094631195493698,0.7703686582688084,0.467689394994014,0.7883715622503709,0.41237656167031045,0.41879605171694706,0.7883715622503709,0.5528578239701841,0.5249516865005298,0.5158535232362677,0.43668014444890274,0.5906249999999998,0.9257812499999999,0.47588102974256435,0.6563039723661487,0.8944337811900192,0.5974519342135741,0.7704918032786884,0.9369369369369368,CGRO BATSE,1.0
1396,0.350227420402859,0.42075931731104144,0.5037878787878788,20.992,0.41,-0.576,0.4039444545036701,0.6318107333060222,0.22674439397732551,0.13576725613234455,0.6850751666063956,0.2798761726787097,0.07417189611394542,0.0641946357907079,0.14814246257281258,0.2704993800373587,0.16856131176022696,0.25960476947220706,0.13414350130985636,0.3242205824532999,0.07101912990058327,0.24260746712508768,0.53212758580839,0.4558844001447783,0.22709117882003876,0.7199034306316542,0.1093285138328931,0.22709117882003876,0.47810817980368037,0.2550130250995333,0.11101886505461446,0.1816105435352943,0.4406249999999999,0.16406249999999997,0.1995215481843825,0.48359240069084625,0.14971209213051823,0.1549223998146861,0.4918032786885245,0.15615615615615613,CGRO BATSE,1.0
1404,0.016058665181472198,0.22082897944966912,0.34848484848484845,1.408,0.59,-1.024,0.4323578979623104,1.0,0.4782375451521763,0.666286366229321,0.8193935010590483,0.12377069294222025,0.018307051062866862,0.08471346914846842,0.0031130497146263157,0.06294208128560547,0.005774701354222812,0.09186106385457737,0.011787391431921023,0.06922915059269129,0.0041435171016125025,0.03155201201379215,0.7720443776724835,0.2835982960714982,0.4443113089124729,0.5716858446999249,0.9463645210621436,0.4443113089124729,0.7794554608401622,0.654091950074442,0.07371273134102374,0.049507700854964656,0.31562499999999993,0.08984375,0.03970435962437962,0.33851468048359246,0.09596928982725528,0.052073198980773686,0.4098360655737704,0.08808808808808807,CGRO BATSE,1.0
1406,0.1809152510906897,0.1588296760710554,0.5643939393939394,19.968,0.547,0.704,0.16229090351964567,0.052642359688652204,0.48771503165122854,0.12507130633200228,0.7598801467169498,0.0074749419559431455,0.662744373005273,0.8241242855049099,0.48159132857370723,0.2864850220243739,0.4174626394493963,0.30364759317414824,0.2626028444474854,0.18947910989161607,0.5361224473897128,0.22848787400196746,0.49768866289148267,0.67820252248239,0.7627524820267033,0.9300813012275326,0.4353399138050883,0.7627524820267033,0.36423928722114707,0.20157303691578043,0.42811026312088235,0.22062409333621408,0.359375,0.3046875,0.24036847930874428,0.3937823834196892,0.29174664107485604,0.30410006949270324,0.4918032786885245,0.2802802802802803,CGRO BATSE,1.0
1425,0.07843683282279773,0.12399860675722744,0.5492424242424243,10.432,0.653,0.256,0.2660556847779156,0.04803359278984024,0.1984907549801509,0.018254420992584144,0.6482926073255152,0.03127772429544898,0.6980078964594422,0.12428550490986372,1.0,0.39784820110491237,0.6913458730334565,0.4022399653944362,0.4216671688550237,0.2428313019260456,0.3438730119159838,0.2080847514322128,0.7710620594013636,0.38421917197984246,0.8810909505876983,0.25997993634659256,0.5110246072570555,0.8810909505876983,0.2857613903290042,0.19544521444348864,0.1710091618174235,1.0,1.0,0.4765625,1.0,1.0,0.4568138195777351,1.0,1.0,0.47247247247247237,CGRO BATSE,1.0
1432,0.3947832544323773,0.7864855451062348,0.35984848484848486,38.72,3.183,-8.704,0.1753833725643133,0.18680868496517825,0.30900182396909986,0.32758128921848256,0.6980937128687296,0.09866545859523947,0.09001906657310647,0.2539938443499927,0.4462743113313561,0.5767351471500836,0.24737411078364882,0.4211520700639663,0.13803820227971586,0.44967641840834016,0.0,0.2500991504814973,0.10505027158211021,0.8178021549683994,0.46376811594202894,0.11335164614104462,0.470735437230641,0.46376811594202894,0.23291646433085642,0.1788115946571697,0.0,0.032963980369764494,0.20624999999999996,0.32421874999999994,0.03113507337451352,0.227979274611399,0.1689059500959693,0.058559184618948344,0.2950819672131147,0.18018018018018014,CGRO BATSE,1.0
1439,0.05021813793743619,0.5844653430860327,0.34090909090909094,8.32,1.988,-1.024,0.13304177054751593,0.377304383449406,0.12588963198741107,0.47375926982316025,0.7509944722839281,0.09432395190365633,0.05578346768926125,0.2745126777077532,0.05619444987461308,0.25401202417845653,0.03937487439210156,0.21892751453259426,0.015069598043175918,0.24246450962765428,0.06387154286782684,0.3349578486956595,0.783485496359644,0.4587521229501351,0.6035604245121534,0.3292407469689913,0.27724176282496876,0.6035604245121534,0.2944242576378202,0.1226402747175968,0.888785196526021,0.030124386555140596,0.43437499999999984,0.0625,0.03556253793694435,0.4697754749568221,0.0690978886756238,0.05429696548529071,0.5737704918032784,0.06006006006006005,CGRO BATSE,1.0
